asset,interval,total_return,num_trades
ABBV,1_year,0.20401328383385642,3.0
ABBV,2_years,0.5040459545910725,3.0
ABBV,6_months,0.05662733225206584,2.0
ABBV,3_months,-0.1118312039423145,0.0
ABBV,5_years,1.5183418457336884,13.0
ABBV,10_years,3.2177881942853483,19.0
ABBV,15_years,7.765990537874286,21.0
ABBV,2016_election,0.0913138755603633,5.0
ABBV,covid_crash,0.14279539904868344,2.0
ABBV,covid_bounce,0.3112351995708651,3.0
ABBV,rate_hike_era,0.2369821526665148,6.0
ABBV,russia_ukraine,0.2097793291574679,3.0
HD,1_year,0.14277579908414761,2.0
HD,2_years,0.33394297438918086,4.0
HD,6_months,-0.04590639827675014,2.0
HD,3_months,-0.048917847543973214,0.0
HD,5_years,0.6794291426995522,8.0
HD,10_years,3.1702920216459916,14.0
HD,15_years,14.567547782008951,16.0
HD,dotcom_bubble,-0.3857455682571238,8.0
HD,9_11,-0.05999623343948279,0.0
HD,2008_crisis,-0.3546014137771759,1.0
HD,2011_euro_crisis,0.22621832306206113,3.0
HD,2016_election,0.1906425833724139,3.0
HD,covid_crash,0.08034221258751062,0.0
HD,covid_bounce,0.31948959251459486,1.0
HD,rate_hike_era,-0.10641473755583819,5.0
HD,russia_ukraine,-0.0991560364474997,0.0
WMT,1_year,0.5152500735701655,1.0
WMT,2_years,1.0585669084104845,3.0
WMT,6_months,0.10256046477960301,2.0
WMT,3_months,0.016809531839882652,1.0
WMT,5_years,1.5658157359472495,7.0
WMT,10_years,3.8064551986720376,15.0
WMT,15_years,6.985182942981638,27.0
WMT,dotcom_bubble,0.2812557192214986,12.0
WMT,9_11,0.0040947077340138804,1.0
WMT,2008_crisis,0.04092137764905135,2.0
WMT,2011_euro_crisis,0.1253031203916215,3.0
WMT,2016_election,0.14649407613797938,3.0
WMT,covid_crash,0.09527513192148329,1.0
WMT,covid_bounce,0.16406345739029482,2.0
WMT,rate_hike_era,0.12388903522771022,3.0
WMT,russia_ukraine,0.0945604369765769,3.0
TGT,1_year,-0.36388633121186664,2.0
TGT,2_years,-0.23285698178784753,6.0
TGT,6_months,-0.30100138482752725,0.0
TGT,3_months,-0.21261405664682187,0.0
TGT,5_years,-0.10886894628514554,8.0
TGT,10_years,0.5776389738088898,18.0
TGT,15_years,1.6294481149856561,22.0
TGT,dotcom_bubble,0.1384140514769452,12.0
TGT,9_11,-0.0013282619035959176,0.0
TGT,2008_crisis,-0.36436418160474493,3.0
TGT,2011_euro_crisis,-0.1389568418907241,1.0
TGT,2016_election,-0.1639694587313586,4.0
TGT,covid_crash,0.0992638731113149,0.0
TGT,covid_bounce,0.9294267970295047,1.0
TGT,rate_hike_era,-0.3527112641329203,4.0
TGT,russia_ukraine,-0.22179837612605047,2.0
COST,1_year,0.2822796865822954,1.0
COST,2_years,1.1003201999569026,1.0
COST,6_months,0.14604821626710596,2.0
COST,3_months,-0.005076806533284128,1.0
COST,5_years,2.664025980098909,7.0
COST,10_years,7.703662090373031,15.0
COST,15_years,24.045671568666624,23.0
COST,dotcom_bubble,-0.21622395385171733,10.0
COST,9_11,-0.03242626728995601,1.0
COST,2008_crisis,-0.2232120161713893,4.0
COST,2011_euro_crisis,0.16324035458182773,1.0
COST,2016_election,0.24484888611914957,3.0
COST,covid_crash,0.025915573868153352,2.0
COST,covid_bounce,0.2694769354011495,3.0
COST,rate_hike_era,0.20829601335307113,5.0
